satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary,left
0.91,0.67,4.0,206.0,3,0.0,0,IT,low,0
0.18,0.79,,240.0,5,0.0,0,RandD,low,0
0.94,0.58,,215.0,2,0.0,0,RandD,low,0
0.44,,3.0,147.0,4,0.0,0,RandD,low,0
0.96,0.59,2.0,,2,0.0,0,RandD,,0
0.55,0.97,4.0,162.0,3,,0,RandD,,0
0.99,0.54,4.0,,3,0.0,0,marketing,low,0
0.75,0.88,3.0,224.0,2,0.0,0,sales,low,0
0.66,0.78,4.0,256.0,3,0.0,0,accounting,low,0
0.96,0.57,3.0,263.0,3,,0,support,low,0
0.6,0.86,6.0,272.0,4,0.0,0,technical,low,0
0.64,0.78,4.0,159.0,4,0.0,0,management,medium,0
0.85,0.8,4.0,219.0,2,0.0,0,marketing,medium,0
0.3,,3.0,,6,,0,marketing,medium,0
0.74,0.95,4.0,237.0,3,1.0,0,marketing,,0
0.14,0.8,5.0,,3,0.0,0,sales,medium,0
0.93,0.76,3.0,212.0,3,0.0,0,sales,medium,0
0.75,0.48,3.0,250.0,5,0.0,0,sales,medium,0
0.58,0.63,,,3,0.0,0,sales,medium,0
0.59,,3.0,149.0,4,0.0,0,sales,medium,0
0.2,0.9,,228.0,6,0.0,0,sales,medium,0
1.0,0.84,3.0,215.0,2,0.0,0,sales,medium,0
0.51,0.51,3.0,272.0,3,0.0,0,sales,medium,0
0.16,,4.0,192.0,6,0.0,0,sales,high,0
0.77,0.56,5.0,226.0,4,0.0,0,sales,,0
0.61,0.47,2.0,149.0,3,0.0,0,sales,,0
0.73,0.51,3.0,,2,,0,sales,,0
0.52,,4.0,193.0,3,0.0,0,sales,medium,0
0.13,0.72,4.0,247.0,3,0.0,0,sales,medium,0
0.73,0.62,3.0,181.0,3,0.0,0,sales,low,0
0.39,0.68,2.0,137.0,3,1.0,0,sales,low,0
0.92,,3.0,211.0,4,0.0,0,sales,low,0
0.34,,5.0,137.0,4,0.0,0,sales,low,0
0.94,0.51,4.0,229.0,2,1.0,0,sales,low,0
0.82,,4.0,168.0,3,0.0,0,accounting,low,0
0.26,0.69,4.0,180.0,3,1.0,0,accounting,low,0
0.78,0.53,4.0,177.0,2,0.0,0,accounting,,0
0.61,0.95,4.0,191.0,2,0.0,0,hr,low,0
0.5,,3.0,,2,1.0,0,hr,,0
0.52,0.96,4.0,125.0,3,0.0,0,hr,low,0
0.89,0.79,4.0,152.0,3,0.0,0,hr,low,0
0.85,0.52,,174.0,2,0.0,0,technical,,0
0.62,0.86,4.0,135.0,3,0.0,0,technical,low,0
0.38,,,117.0,3,0.0,0,technical,low,0
0.55,0.49,2.0,180.0,5,1.0,0,technical,low,0
0.83,0.84,4.0,146.0,3,0.0,0,technical,low,0
0.62,0.65,3.0,249.0,3,0.0,0,technical,,0
0.6,0.54,3.0,136.0,3,1.0,0,technical,low,0
0.62,0.5,4.0,198.0,3,1.0,0,technical,low,0
0.23,0.88,5.0,,3,0.0,0,technical,low,0
0.13,0.74,6.0,132.0,4,,0,technical,medium,0
0.96,0.63,4.0,142.0,4,0.0,0,technical,medium,0
0.5,0.74,5.0,256.0,3,1.0,0,support,medium,0
0.66,,,135.0,2,0.0,0,support,medium,0
0.61,0.72,4.0,209.0,2,0.0,0,support,medium,0
0.45,,5.0,,5,0.0,0,support,medium,0
0.5,,4.0,222.0,3,1.0,0,support,medium,0
0.75,0.82,3.0,227.0,2,0.0,0,support,,0
0.88,0.5,4.0,,2,0.0,0,support,,0
0.49,0.79,5.0,206.0,2,0.0,0,support,medium,0
0.82,0.87,5.0,273.0,6,0.0,0,support,medium,0
0.92,0.65,,135.0,3,0.0,0,support,medium,0
0.4,0.85,,,2,1.0,0,support,high,0
0.36,0.61,4.0,166.0,4,0.0,0,technical,low,0
0.8,0.99,5.0,187.0,3,1.0,0,technical,,0
0.68,0.65,4.0,134.0,3,0.0,0,technical,medium,0
0.54,0.45,4.0,137.0,3,1.0,0,management,medium,0
0.73,0.69,3.0,175.0,2,0.0,0,IT,medium,0
0.64,0.49,5.0,188.0,2,0.0,0,IT,,0
0.12,,5.0,161.0,4,0.0,0,IT,low,0
0.6,0.7,4.0,145.0,6,0.0,0,IT,low,0
0.36,0.62,4.0,111.0,6,0.0,0,IT,low,0
0.63,0.76,3.0,176.0,2,0.0,0,product_mng,low,0
0.67,0.94,2.0,192.0,3,0.0,0,product_mng,low,0
0.83,,3.0,179.0,2,1.0,0,product_mng,low,0
0.48,0.9,4.0,224.0,3,0.0,0,product_mng,low,0
0.89,0.56,4.0,241.0,5,0.0,0,IT,low,0
0.71,0.96,3.0,201.0,3,0.0,0,RandD,low,0
0.31,0.59,4.0,,2,0.0,0,RandD,low,0
0.89,0.84,5.0,,2,0.0,0,RandD,low,0
0.38,0.51,2.0,120.0,3,0.0,0,RandD,low,0
0.88,0.92,3.0,179.0,3,0.0,0,RandD,low,0
0.64,0.85,3.0,250.0,3,0.0,0,marketing,low,0
0.65,0.74,4.0,237.0,3,1.0,0,sales,low,0
0.65,0.81,4.0,192.0,3,0.0,0,accounting,low,0
0.54,0.97,4.0,258.0,3,0.0,0,support,low,0
0.69,0.76,4.0,,4,0.0,0,technical,low,0
0.77,0.78,2.0,271.0,3,0.0,0,management,low,0
0.28,0.66,3.0,184.0,2,0.0,0,marketing,low,0
0.33,0.4,6.0,214.0,6,,0,marketing,medium,0
0.83,0.68,,198.0,3,0.0,0,marketing,medium,0
0.89,0.73,3.0,274.0,2,0.0,0,sales,medium,0
0.76,,5.0,279.0,2,,0,sales,medium,0
0.83,0.64,5.0,,2,0.0,0,sales,medium,0
0.57,0.85,4.0,152.0,3,0.0,0,sales,medium,0
0.61,,2.0,287.0,4,0.0,0,sales,medium,0
0.96,0.89,2.0,239.0,6,1.0,0,sales,medium,0
0.17,0.5,,274.0,6,0.0,0,sales,medium,0
0.61,0.6,,121.0,2,0.0,0,sales,medium,0
0.73,0.74,,199.0,2,0.0,0,sales,medium,0
0.3,0.39,3.0,175.0,3,0.0,0,sales,medium,0
0.42,0.67,2.0,,3,0.0,0,sales,,0
0.65,0.75,3.0,194.0,4,1.0,0,sales,low,0
0.17,0.45,,119.0,3,0.0,0,sales,medium,0
0.12,,5.0,162.0,4,1.0,0,sales,,0
0.7,0.78,5.0,264.0,2,0.0,0,sales,medium,0
0.87,0.88,3.0,179.0,2,0.0,0,sales,medium,0
0.43,0.44,5.0,213.0,3,0.0,0,sales,low,0
0.84,0.65,3.0,269.0,2,0.0,0,sales,low,0
0.94,0.55,3.0,160.0,3,0.0,0,sales,low,0
0.89,0.76,4.0,,2,0.0,0,accounting,low,0
0.69,,,201.0,3,0.0,0,accounting,low,0
0.18,,4.0,,5,0.0,0,accounting,low,0
0.98,0.69,3.0,274.0,3,0.0,0,hr,low,0
0.3,0.88,5.0,245.0,4,0.0,0,hr,low,0
0.51,0.53,3.0,237.0,3,,0,hr,medium,0
0.76,0.9,3.0,279.0,6,0.0,0,hr,medium,0
0.67,,4.0,207.0,3,0.0,0,technical,medium,0
0.12,,4.0,218.0,6,0.0,0,technical,medium,0
0.42,0.41,5.0,240.0,2,0.0,0,technical,medium,0
0.69,0.76,3.0,153.0,3,0.0,0,technical,medium,0
0.63,0.96,3.0,144.0,2,0.0,0,technical,medium,0
0.66,0.62,2.0,159.0,3,1.0,0,technical,,0
0.5,0.5,3.0,237.0,2,0.0,0,technical,medium,0
0.67,0.82,5.0,148.0,2,1.0,0,technical,medium,0
0.59,0.62,4.0,205.0,3,0.0,0,technical,medium,0
0.75,0.78,2.0,264.0,3,1.0,0,technical,,0
0.88,0.89,5.0,,2,0.0,0,technical,medium,0
0.99,0.75,3.0,243.0,3,0.0,0,support,medium,0
0.44,0.42,,199.0,2,0.0,0,support,,0
0.65,0.78,,205.0,2,0.0,0,support,medium,0
0.88,0.63,,184.0,4,0.0,0,support,medium,0
0.58,0.79,2.0,274.0,4,0.0,0,support,medium,0
0.99,0.9,4.0,181.0,3,0.0,0,support,,0
0.76,,3.0,205.0,2,0.0,0,support,medium,0
0.14,0.98,,172.0,5,0.0,0,support,medium,0
0.57,0.86,3.0,,2,,0,support,medium,0
0.52,0.82,3.0,138.0,2,1.0,0,support,medium,0
0.71,0.55,5.0,262.0,3,0.0,0,support,medium,0
0.27,,5.0,264.0,3,0.0,0,technical,medium,0
0.49,0.52,3.0,,2,0.0,0,technical,high,0
0.59,,3.0,199.0,2,0.0,0,technical,,0
0.24,,6.0,,5,0.0,0,management,high,0
0.18,0.87,6.0,226.0,4,0.0,0,IT,high,0
0.73,0.62,5.0,134.0,3,0.0,0,IT,,0
0.78,,6.0,111.0,6,0.0,0,IT,,0
0.94,,5.0,,2,1.0,0,IT,high,0
0.86,0.53,,213.0,3,0.0,0,IT,high,0
0.97,0.88,4.0,,2,0.0,0,product_mng,high,0
0.49,0.54,3.0,145.0,3,0.0,0,product_mng,,0
0.82,0.48,4.0,149.0,6,,0,product_mng,high,0
0.86,0.64,4.0,147.0,2,1.0,0,product_mng,,0
0.3,,3.0,193.0,3,1.0,0,IT,,0
0.7,0.38,4.0,270.0,2,0.0,0,RandD,low,0
0.8,,5.0,266.0,3,0.0,0,RandD,low,0
0.36,0.63,2.0,278.0,4,0.0,0,RandD,low,0
0.4,0.61,3.0,165.0,2,0.0,0,RandD,low,0
0.8,0.58,4.0,175.0,2,0.0,0,RandD,low,0
0.98,,4.0,140.0,4,0.0,0,marketing,low,0
0.92,0.67,3.0,149.0,3,0.0,0,sales,low,0
0.68,1.0,3.0,205.0,4,0.0,0,accounting,low,0
1.0,0.59,3.0,253.0,3,0.0,0,support,low,0
0.8,0.54,3.0,222.0,4,0.0,0,technical,low,0
0.85,0.69,4.0,216.0,4,0.0,0,management,low,0
0.69,0.6,3.0,139.0,2,0.0,0,marketing,low,0
0.57,0.52,4.0,252.0,2,0.0,0,marketing,low,0
0.33,0.72,2.0,173.0,2,0.0,0,marketing,low,0
0.19,0.48,6.0,178.0,3,1.0,0,sales,medium,0
0.5,0.63,3.0,160.0,2,0.0,0,sales,medium,0
0.52,0.88,3.0,261.0,4,0.0,0,sales,medium,0
0.13,0.52,6.0,188.0,3,0.0,0,sales,medium,0
0.18,0.73,4.0,219.0,5,0.0,0,sales,medium,0
0.86,0.64,4.0,263.0,3,0.0,0,sales,medium,0
0.86,0.59,4.0,165.0,3,0.0,0,sales,medium,0
0.16,0.76,6.0,218.0,6,0.0,0,sales,medium,0
0.43,0.46,2.0,239.0,3,1.0,0,sales,medium,0
0.79,0.63,3.0,212.0,2,1.0,0,sales,medium,0
0.51,0.67,4.0,133.0,3,0.0,0,sales,medium,0
0.83,0.55,5.0,250.0,3,1.0,0,sales,medium,0
0.61,0.45,3.0,114.0,3,0.0,0,sales,high,0
0.65,,3.0,168.0,2,0.0,0,sales,high,0
0.95,0.83,4.0,252.0,2,0.0,0,sales,high,0
0.63,,5.0,189.0,4,0.0,0,sales,high,0
0.72,0.6,3.0,265.0,2,1.0,0,sales,high,0
0.8,0.57,,176.0,3,0.0,0,sales,high,0
0.7,0.57,4.0,,4,0.0,0,sales,high,0
0.45,,5.0,97.0,6,1.0,0,accounting,high,0
0.64,0.85,4.0,265.0,2,0.0,0,accounting,low,0
0.94,,,260.0,4,0.0,0,accounting,,0
0.57,0.76,4.0,164.0,2,0.0,0,hr,,0
0.35,0.56,4.0,142.0,2,0.0,0,hr,,0
0.75,0.81,2.0,247.0,4,,0,hr,low,0
0.7,0.92,5.0,,3,0.0,0,hr,low,0
0.7,0.47,2.0,238.0,3,0.0,0,technical,,0
0.61,0.62,3.0,191.0,3,0.0,0,technical,,0
0.78,,4.0,178.0,3,0.0,0,technical,medium,0
0.97,0.77,4.0,208.0,2,0.0,0,technical,medium,0
0.51,0.76,3.0,256.0,2,0.0,0,technical,medium,0
0.56,0.71,5.0,243.0,3,0.0,0,technical,medium,0
0.87,0.55,3.0,233.0,3,0.0,0,technical,medium,0
0.64,0.78,5.0,200.0,3,0.0,0,technical,medium,0
0.6,0.85,2.0,226.0,2,1.0,0,technical,medium,0
0.9,0.76,2.0,150.0,2,0.0,0,technical,medium,0
0.54,0.62,2.0,141.0,2,0.0,0,technical,,0
0.23,0.8,5.0,139.0,3,0.0,0,support,medium,0
0.8,0.81,3.0,199.0,4,1.0,0,support,,0
0.23,0.78,4.0,154.0,6,1.0,0,support,medium,0
0.81,0.51,3.0,247.0,2,0.0,0,support,medium,0
0.35,,5.0,239.0,5,0.0,0,support,medium,0
0.67,0.8,4.0,137.0,2,0.0,0,support,medium,0
0.46,0.6,4.0,119.0,5,0.0,0,support,medium,0
0.84,0.98,4.0,,5,1.0,0,support,medium,0
0.92,0.79,,243.0,4,0.0,0,support,medium,0
0.75,0.93,5.0,210.0,3,0.0,0,support,medium,0
0.7,,4.0,265.0,2,0.0,0,support,medium,0
0.7,0.75,,204.0,3,0.0,0,technical,medium,0
0.9,,6.0,273.0,5,0.0,0,technical,medium,0
0.8,1.0,3.0,177.0,2,0.0,0,technical,,0
0.5,,5.0,285.0,6,0.0,0,management,,0
0.84,0.72,4.0,222.0,2,0.0,0,IT,low,0
0.48,,3.0,185.0,2,1.0,0,IT,medium,0
0.98,0.87,5.0,151.0,6,0.0,0,IT,medium,0
0.64,,,109.0,4,0.0,0,IT,medium,0
0.58,0.53,,192.0,4,0.0,0,IT,,0
0.66,,4.0,139.0,3,0.0,0,product_mng,medium,0
0.76,,4.0,191.0,2,0.0,0,product_mng,medium,0
0.32,0.42,,114.0,3,0.0,0,product_mng,medium,0
0.49,,3.0,212.0,2,0.0,0,product_mng,medium,0
0.81,,3.0,162.0,2,0.0,0,IT,medium,0
0.42,0.48,5.0,191.0,5,0.0,0,RandD,medium,0
0.17,0.85,3.0,234.0,3,0.0,0,RandD,low,0
0.49,0.59,,265.0,3,,0,RandD,low,0
0.34,0.69,6.0,283.0,2,0.0,0,RandD,low,0
0.86,0.81,3.0,232.0,4,0.0,0,RandD,low,0
0.51,0.71,4.0,208.0,3,1.0,0,marketing,low,0
0.49,0.99,4.0,258.0,3,1.0,0,sales,low,0
0.49,0.63,3.0,175.0,2,0.0,0,accounting,low,0
0.51,0.59,3.0,238.0,3,0.0,0,support,,0
0.64,0.52,3.0,166.0,3,0.0,0,technical,low,0
0.62,0.85,4.0,,2,0.0,0,management,,0
0.81,,,221.0,6,0.0,0,marketing,high,0
0.95,0.57,2.0,263.0,3,0.0,0,marketing,low,0
0.88,0.66,4.0,218.0,4,1.0,0,marketing,low,0
0.87,0.68,5.0,236.0,4,0.0,0,sales,high,0
0.73,0.68,5.0,133.0,2,0.0,0,sales,low,0
0.98,0.73,2.0,237.0,3,0.0,0,sales,medium,0
0.77,0.48,3.0,204.0,6,0.0,0,sales,high,0
0.76,0.99,3.0,166.0,3,0.0,0,sales,medium,0
0.21,0.93,4.0,189.0,2,1.0,0,sales,medium,0
0.72,,4.0,251.0,3,0.0,0,sales,medium,0
0.41,0.56,2.0,121.0,2,0.0,0,sales,medium,0
0.9,,3.0,149.0,2,0.0,0,sales,high,0
0.96,0.9,5.0,,2,0.0,0,sales,medium,0
0.61,0.48,4.0,163.0,3,0.0,0,sales,medium,0
0.6,0.8,,,2,0.0,0,sales,medium,0
0.5,,,,4,0.0,0,sales,,0
0.79,0.61,4.0,162.0,2,0.0,0,sales,,0
0.32,,6.0,,3,0.0,0,sales,high,0
0.85,0.59,,236.0,3,0.0,0,sales,low,0
0.9,,5.0,225.0,2,0.0,0,sales,medium,0
0.74,0.54,4.0,167.0,2,0.0,0,sales,,0
0.21,0.76,,219.0,4,1.0,0,sales,medium,0
0.91,0.61,3.0,255.0,3,0.0,0,accounting,medium,0
0.9,,5.0,137.0,2,0.0,0,accounting,low,0
0.74,0.99,4.0,193.0,3,0.0,0,accounting,low,0
0.76,0.75,3.0,239.0,2,,0,hr,low,0
0.45,0.61,5.0,179.0,5,0.0,0,hr,low,0
0.73,0.63,3.0,205.0,2,1.0,0,hr,low,0
0.6,0.73,3.0,140.0,5,1.0,0,hr,low,0
0.8,0.77,5.0,256.0,2,0.0,0,technical,low,0
0.53,0.7,4.0,,3,0.0,0,technical,low,0
0.97,0.63,,163.0,3,0.0,0,technical,,0
0.64,0.99,3.0,167.0,2,0.0,0,technical,,0
0.92,0.59,4.0,190.0,5,0.0,0,technical,,0
0.6,0.57,,145.0,3,1.0,0,technical,low,0
1.0,0.6,4.0,265.0,4,0.0,0,technical,low,0
0.69,0.63,4.0,272.0,2,0.0,0,technical,low,0
0.53,0.45,5.0,140.0,5,0.0,0,technical,low,0
0.63,0.58,4.0,236.0,2,0.0,0,technical,high,0
0.57,0.89,4.0,255.0,3,1.0,0,technical,,0
0.79,0.45,5.0,131.0,6,0.0,0,support,low,0
0.68,0.92,,209.0,6,0.0,0,support,,0
0.56,0.61,3.0,,2,0.0,0,support,high,0
0.48,0.51,3.0,201.0,2,1.0,0,support,low,0
0.59,0.67,4.0,271.0,2,0.0,0,support,medium,0
0.34,0.76,6.0,237.0,5,,0,support,high,0
0.98,0.87,3.0,239.0,4,0.0,0,support,medium,0
0.36,,2.0,135.0,3,1.0,0,support,high,0
0.6,0.58,2.0,182.0,2,0.0,0,support,medium,0
0.24,0.54,6.0,193.0,4,0.0,0,support,medium,0
0.67,0.72,,192.0,3,1.0,0,support,medium,0
0.17,0.6,5.0,144.0,6,0.0,0,technical,medium,0
0.57,0.58,3.0,251.0,3,0.0,0,technical,medium,0
0.7,0.85,3.0,161.0,2,0.0,0,technical,medium,0
0.73,0.62,3.0,,3,0.0,0,management,,0
0.61,0.86,,153.0,5,0.0,0,IT,medium,0
0.95,0.96,4.0,161.0,2,0.0,0,IT,high,0
0.85,0.55,3.0,226.0,4,0.0,0,IT,low,0
0.72,0.9,3.0,193.0,3,0.0,0,IT,medium,0
0.84,0.66,4.0,,3,0.0,0,IT,medium,0
0.57,0.47,,158.0,2,0.0,0,product_mng,medium,0
0.69,0.69,3.0,236.0,4,0.0,0,product_mng,,0
0.57,0.68,4.0,191.0,3,0.0,0,product_mng,medium,0
0.52,0.59,6.0,104.0,4,0.0,0,product_mng,,0
0.56,0.55,3.0,245.0,2,0.0,0,IT,,0
0.75,0.74,3.0,186.0,3,1.0,0,RandD,medium,0
0.98,0.75,5.0,168.0,4,1.0,0,RandD,,0
0.48,0.55,4.0,262.0,3,1.0,0,RandD,high,0
0.35,0.67,2.0,116.0,3,0.0,0,RandD,low,0
0.66,0.93,4.0,,2,0.0,0,RandD,low,0
0.79,0.9,,184.0,3,0.0,0,marketing,low,0
0.86,0.53,4.0,155.0,3,0.0,0,marketing,high,0
0.88,1.0,5.0,190.0,2,0.0,0,sales,low,0
0.83,0.64,3.0,242.0,3,0.0,0,accounting,low,0
0.8,0.64,5.0,204.0,2,0.0,0,support,low,0
0.64,,4.0,232.0,3,0.0,0,technical,high,0
0.72,0.59,4.0,245.0,2,0.0,0,management,low,0
0.67,0.61,3.0,251.0,2,0.0,0,marketing,,0
0.75,0.7,4.0,179.0,2,0.0,0,marketing,,0
0.65,,4.0,153.0,2,0.0,0,marketing,low,0
0.98,0.98,5.0,,6,0.0,0,sales,,0
0.68,,2.0,257.0,2,1.0,0,sales,,0
0.52,0.37,3.0,,4,0.0,0,sales,,0
0.68,0.93,4.0,179.0,2,0.0,0,sales,medium,0
0.92,0.74,4.0,213.0,3,0.0,0,sales,medium,0
0.86,0.79,3.0,106.0,6,1.0,0,sales,medium,0
0.5,0.99,4.0,272.0,2,0.0,0,sales,medium,0
0.35,0.37,4.0,153.0,2,0.0,0,sales,medium,0
0.76,0.97,5.0,172.0,3,0.0,0,sales,medium,0
0.66,0.95,4.0,224.0,2,0.0,0,sales,,0
0.58,0.71,3.0,230.0,3,1.0,0,sales,medium,0
0.55,0.97,4.0,222.0,4,0.0,0,sales,medium,0
0.9,0.53,,270.0,3,0.0,0,sales,medium,0
0.75,0.71,,205.0,3,0.0,0,sales,medium,0
0.9,0.63,4.0,134.0,3,1.0,0,sales,medium,0
0.14,0.54,5.0,275.0,4,1.0,0,sales,high,0
0.86,0.57,4.0,183.0,3,,0,sales,low,0
0.56,,4.0,,4,0.0,0,sales,medium,0
0.54,0.63,5.0,259.0,2,0.0,0,sales,,0
0.36,0.8,5.0,186.0,4,0.0,0,accounting,medium,0
0.82,0.59,3.0,155.0,3,,0,accounting,medium,0
0.49,0.42,2.0,,3,0.0,0,accounting,low,0
0.77,,3.0,215.0,2,0.0,0,hr,low,0
0.64,0.83,4.0,179.0,3,0.0,0,hr,low,0
0.93,0.53,3.0,217.0,3,0.0,0,hr,low,0
0.96,0.94,5.0,235.0,3,0.0,0,hr,low,0
0.6,0.97,3.0,164.0,2,0.0,0,technical,low,0
0.58,0.55,3.0,178.0,5,0.0,0,technical,,0
0.52,,5.0,,3,0.0,0,technical,,0
0.74,0.79,5.0,,3,0.0,0,technical,low,0
0.64,0.99,4.0,222.0,2,0.0,0,technical,low,0
0.93,0.59,3.0,233.0,3,0.0,0,technical,low,0
0.76,,5.0,243.0,3,0.0,0,technical,low,0
0.5,,4.0,175.0,2,0.0,0,technical,,0
0.79,0.55,4.0,266.0,3,0.0,0,technical,,0
0.97,0.95,5.0,201.0,2,0.0,0,technical,,0
0.6,0.49,5.0,259.0,4,0.0,0,technical,low,0
0.84,0.73,5.0,105.0,5,0.0,0,support,low,0
0.75,0.99,5.0,189.0,3,0.0,0,support,low,0
0.24,0.91,,232.0,2,0.0,0,support,,0
0.24,0.91,5.0,258.0,6,0.0,0,support,,0
0.51,0.58,5.0,173.0,3,0.0,0,support,,0
0.5,0.88,4.0,147.0,3,0.0,0,support,medium,0
0.66,0.36,3.0,256.0,6,0.0,0,support,,0
0.97,,,206.0,4,0.0,0,support,,0
0.61,0.5,4.0,175.0,3,,0,support,medium,0
0.77,0.49,4.0,274.0,2,1.0,0,support,medium,0
0.74,,,229.0,3,0.0,0,support,medium,0
0.92,0.98,4.0,161.0,3,0.0,0,technical,medium,0
0.78,0.99,2.0,188.0,2,0.0,0,technical,,0
0.56,0.57,3.0,205.0,3,0.0,0,technical,medium,0
0.82,0.63,3.0,246.0,3,,0,management,medium,0
0.26,0.98,5.0,161.0,5,0.0,0,IT,medium,0
0.69,,5.0,246.0,3,0.0,0,IT,medium,0
0.78,0.83,4.0,158.0,3,0.0,0,IT,high,0
0.67,0.86,3.0,175.0,3,0.0,0,IT,low,0
0.77,0.91,5.0,268.0,3,1.0,0,IT,medium,0
0.8,0.63,4.0,,2,0.0,0,product_mng,,0
0.51,0.51,3.0,274.0,2,0.0,0,product_mng,medium,0
0.77,,4.0,241.0,3,0.0,0,product_mng,medium,0
0.65,0.71,3.0,170.0,2,0.0,0,product_mng,,0
0.58,0.53,3.0,,5,0.0,0,IT,low,0
0.67,0.39,2.0,235.0,6,0.0,0,RandD,low,0
0.33,0.39,3.0,98.0,3,1.0,0,RandD,low,0
0.78,0.66,6.0,105.0,5,1.0,0,RandD,low,0
0.58,0.83,3.0,226.0,3,0.0,0,RandD,low,0
0.63,,,171.0,4,0.0,0,RandD,low,0
0.63,0.51,,153.0,4,0.0,0,RandD,low,0
0.59,0.55,3.0,183.0,4,0.0,0,marketing,low,0
0.6,,5.0,139.0,3,0.0,0,sales,low,0
0.93,0.9,5.0,210.0,3,0.0,0,accounting,low,0
0.78,0.77,2.0,177.0,4,0.0,0,support,low,0
0.65,0.6,3.0,148.0,2,0.0,0,technical,,0
1.0,0.61,4.0,198.0,2,,0,management,low,0
0.96,1.0,3.0,137.0,4,1.0,0,marketing,low,0
0.54,0.97,5.0,233.0,3,1.0,0,marketing,low,0
0.98,0.69,2.0,,4,0.0,0,marketing,low,0
0.34,0.59,2.0,164.0,2,0.0,0,sales,low,0
0.71,0.53,5.0,162.0,2,0.0,0,sales,low,0
0.64,,3.0,180.0,2,1.0,0,sales,,0
0.71,0.93,2.0,,2,,0,sales,low,0
0.58,,4.0,190.0,2,0.0,0,sales,medium,0
0.87,0.96,4.0,151.0,3,1.0,0,sales,medium,0
0.58,0.85,4.0,162.0,3,,0,sales,medium,0
0.87,0.67,3.0,,2,0.0,0,sales,medium,0
0.72,0.86,3.0,231.0,3,1.0,0,sales,medium,0
0.67,,5.0,269.0,2,0.0,0,sales,medium,0
0.53,0.97,,249.0,3,0.0,0,sales,medium,0
0.78,0.61,3.0,148.0,2,0.0,0,sales,,0
0.19,,4.0,233.0,5,0.0,0,sales,medium,0
1.0,0.88,4.0,240.0,4,0.0,0,sales,medium,0
0.75,0.75,5.0,229.0,2,,0,sales,,0
0.29,0.66,3.0,256.0,2,1.0,0,sales,,0
0.37,0.7,2.0,,2,0.0,0,sales,high,0
0.78,,3.0,167.0,2,0.0,0,sales,low,0
0.24,0.64,5.0,190.0,4,0.0,0,sales,,0
0.49,0.7,4.0,,3,0.0,0,accounting,medium,0
0.18,,6.0,,5,0.0,0,accounting,medium,0
0.76,0.85,4.0,135.0,3,0.0,0,accounting,medium,0
0.5,,4.0,217.0,3,0.0,0,hr,low,0
0.82,0.94,3.0,253.0,2,0.0,0,hr,low,0
0.97,0.94,3.0,180.0,3,0.0,0,hr,low,0
0.72,0.9,4.0,,2,,0,hr,low,0
0.98,,4.0,134.0,3,1.0,0,technical,,0
0.76,,3.0,192.0,2,0.0,0,technical,,0
0.72,,3.0,224.0,3,0.0,0,technical,,0
0.96,,3.0,260.0,5,0.0,0,technical,low,0
0.62,0.78,3.0,178.0,3,1.0,0,technical,low,0
0.25,0.98,4.0,166.0,5,1.0,0,technical,low,0
0.82,,5.0,180.0,3,0.0,0,technical,low,0
0.59,0.9,3.0,189.0,2,0.0,0,technical,low,0
0.94,0.73,3.0,154.0,3,0.0,0,technical,low,0
0.72,0.88,3.0,,3,0.0,0,technical,low,0
0.53,0.78,5.0,198.0,3,0.0,0,technical,low,0
0.67,0.83,3.0,148.0,3,0.0,0,support,low,0
0.99,0.52,4.0,205.0,2,,0,support,,0
0.64,0.53,4.0,133.0,3,0.0,0,support,low,0
0.61,,4.0,160.0,3,1.0,0,support,low,0
0.89,0.85,4.0,201.0,2,1.0,0,support,low,0
0.61,,,157.0,4,0.0,0,support,low,0
0.9,0.74,3.0,260.0,2,0.0,0,support,medium,0
0.96,0.51,5.0,152.0,3,0.0,0,support,medium,0
0.62,0.55,4.0,218.0,3,0.0,0,support,,0
0.89,,3.0,252.0,2,0.0,0,support,medium,0
0.52,0.67,4.0,216.0,3,,0,support,medium,0
0.66,0.99,3.0,183.0,2,0.0,0,technical,medium,0
0.96,0.6,5.0,269.0,2,0.0,0,technical,medium,0
0.95,0.89,5.0,132.0,4,0.0,0,technical,medium,0
0.75,0.98,,170.0,4,0.0,0,management,medium,0
0.39,0.87,5.0,257.0,5,1.0,0,IT,,0
0.93,0.69,3.0,138.0,2,0.0,0,IT,medium,0
0.44,0.54,3.0,115.0,3,,0,IT,medium,0
0.9,,3.0,165.0,2,0.0,0,IT,high,0
0.75,,3.0,214.0,3,0.0,0,IT,low,0
0.45,0.75,2.0,246.0,2,0.0,0,product_mng,,0
0.42,0.6,2.0,188.0,3,0.0,0,product_mng,medium,0
0.99,0.82,3.0,255.0,2,0.0,0,product_mng,medium,0
0.89,0.91,4.0,190.0,2,0.0,0,product_mng,medium,0
0.96,0.9,4.0,164.0,4,0.0,0,IT,low,0
0.5,0.46,3.0,165.0,3,0.0,0,RandD,low,0
0.59,,3.0,141.0,3,,0,RandD,low,0
0.57,0.69,3.0,154.0,2,0.0,0,RandD,,0
1.0,0.87,3.0,165.0,2,0.0,0,RandD,low,0
0.6,0.59,5.0,,2,0.0,0,RandD,low,0
0.21,0.85,6.0,235.0,6,0.0,0,RandD,,0
0.63,,4.0,159.0,2,0.0,0,marketing,,0
